FIPS,GEOID,STATE,A01001B_001,A01001B_002,A01001B_003,A01001B_004,A01001B_005,A01001B_006,A01001B_007,A01001B_008,A01001B_009,A01001B_010,A01001B_011,A01001B_012
48245,05000US48245,48,255210,237615,220230,204059,194261,169331,131849,99508,67433,35455,15658,4579
48247,05000US48247,48,5282,4870,4504,3990,3623,3148,2623,2054,1656,932,410,82
48249,05000US48249,48,41192,38151,35044,31523,29601,25753,20449,15357,10635,6011,2586,606
48251,05000US48251,48,163475,152703,140633,128320,120757,106651,85962,64557,42572,22330,8664,1964
48253,05000US48253,48,19891,19003,18090,17015,16394,14715,11049,8070,5302,2968,1244,310
48255,05000US48255,48,15387,14535,13536,12655,12129,10480,7621,5593,3870,2150,1045,340
48257,05000US48257,48,118910,110365,101566,91634,85943,76279,60602,43976,28085,14036,5451,1207
48259,05000US48259,48,41982,39844,37245,34121,32128,28749,24813,19690,13904,7894,3337,981
48261,05000US48261,48,595,510,473,433,428,413,318,271,196,136,51,22
48263,05000US48263,48,749,716,663,629,582,556,515,436,346,227,81,22
48265,05000US48265,48,51365,48738,46145,43200,41366,37151,31838,27136,21310,13819,6492,1983
48267,05000US48267,48,4408,4138,3935,3732,3519,3240,2993,2561,2121,1273,572,173
48269,05000US48269,48,228,211,196,176,167,159,136,115,92,33,15,0
48271,05000US48271,48,3675,3588,3436,3153,3020,2747,2168,1777,1275,751,250,128
48273,05000US48273,48,31425,29203,26908,24993,23705,17263,12897,9627,6799,4037,1763,480
48275,05000US48275,48,3733,3454,3182,2866,2712,2377,1999,1680,1220,683,349,107
48277,05000US48277,48,49532,46205,43216,39795,37741,33676,27744,22088,15718,9227,3971,902
48279,05000US48279,48,13262,12292,11233,10162,9540,8351,6780,5332,3796,2144,1094,317
48281,05000US48281,48,20640,19504,18390,16880,15908,14416,12231,9630,6779,3763,1469,399
48283,05000US48283,48,7409,6901,6369,6082,5788,5059,3560,2673,1688,1034,369,38
48285,05000US48285,48,19941,18752,17347,15959,15221,13732,11670,9731,7337,4549,2193,710
48287,05000US48287,48,16952,16039,14870,13932,13163,11572,9903,7779,5617,3106,1382,365
48289,05000US48289,48,17098,16023,14880,13841,13195,12025,10345,8556,6618,4087,1736,528
48291,05000US48291,48,81862,76147,70358,64431,60815,53387,41683,31412,20549,10537,3934,780
48293,05000US48293,48,23515,22007,20648,19104,18135,16099,13192,10412,7543,4283,1742,435
48295,05000US48295,48,3469,3201,2896,2693,2540,2275,1722,1406,1007,530,268,87
48297,05000US48297,48,12123,11468,10929,10122,9691,8787,7004,5473,4077,2423,1051,294
48299,05000US48299,48,20640,19844,18958,18147,17620,16562,14758,13327,10895,7418,3436,762
48301,05000US48301,48,102,83,78,78,78,75,64,53,53,25,3,0
48303,05000US48303,48,301454,281017,261278,240498,228851,177457,133174,98709,67313,36090,15715,4384
48305,05000US48305,48,5808,5415,4935,4501,4266,3805,3113,2423,1707,978,459,95
48307,05000US48307,48,8098,7562,7105,6573,6232,5715,4890,3992,2912,1789,730,239
48309,05000US48309,48,248429,230888,213932,197181,186706,150034,118078,90074,62369,34440,15257,4515
48311,05000US48311,48,662,617,563,507,488,464,382,257,222,137,62,20
48313,05000US48313,48,14128,13480,12502,11554,11103,9689,6968,5079,3482,2062,960,218
48315,05000US48315,48,10083,9648,9112,8558,8236,7573,6662,5646,4279,2544,1044,148
48317,05000US48317,48,5614,5146,4679,4134,3860,3290,2649,2043,1189,655,277,42
48319,05000US48319,48,4161,3948,3824,3527,3276,2976,2660,2215,1682,1044,401,70
48321,05000US48321,48,36743,34164,31608,28844,27218,24144,19508,15493,10995,5900,2686,934
48323,05000US48323,48,57970,52430,47634,42730,39563,32606,25156,18205,11896,6596,2824,579
48325,05000US48325,48,49334,46443,43382,39940,37815,32962,26859,21216,14529,7944,3149,986
48327,05000US48327,48,2123,2097,1957,1840,1819,1716,1418,1241,889,564,237,63
48329,05000US48329,48,164194,149933,136753,124746,117931,102481,73525,52621,34832,16793,7539,2367
48331,05000US48331,48,24664,23116,21537,19831,18594,16546,13784,11462,8297,4862,2023,621
48333,05000US48333,48,4902,4725,4411,3960,3812,3411,3092,2726,2134,1413,702,226
48335,05000US48335,48,8558,8112,7638,7237,6909,5769,4150,2997,2070,1298,659,216
48337,05000US48337,48,19409,18301,16996,15668,14967,13546,11450,9431,6902,4229,1803,443
48339,05000US48339,48,554445,516610,475151,432298,406801,360769,290520,214304,137857,69473,25556,6561
48341,05000US48341,48,21801,19851,17877,15897,14885,12516,9563,6897,4482,2264,870,302
48343,05000US48343,48,12424,11716,10902,10050,9583,8673,7291,5800,4428,2639,1242,351
48345,05000US48345,48,1156,1098,966,895,846,791,596,541,442,338,117,27
48347,05000US48347,48,65558,61173,56573,52660,50216,37475,29756,23138,16372,8992,3789,1020
48349,05000US48349,48,48583,45091,41811,37982,35829,31679,26092,20453,14283,8084,3518,1000
48351,05000US48351,48,14057,13378,12738,11840,11178,9708,8517,6765,4760,2758,1145,273
48353,05000US48353,48,14966,13872,12689,11687,11074,9613,8022,6372,4690,2653,1162,325
48355,05000US48355,48,360486,335821,310766,285960,270482,234039,181492,136462,92959,49345,20464,5299
48357,05000US48357,48,10348,9444,8610,7611,7077,6174,4709,3242,2225,1038,420,127
48359,05000US48359,48,2090,1973,1836,1526,1326,1150,975,755,567,294,99,25
48361,05000US48361,48,84047,78322,72515,66707,63187,56063,45410,35167,24099,12906,5463,1397
48363,05000US48363,48,28317,26591,24580,22836,21635,19305,16005,13020,9391,5419,2297,562
48365,05000US48365,48,23440,22010,20728,18825,17866,15785,13110,10220,7532,4226,1833,472
48367,05000US48367,48,129802,121809,112806,103339,97611,87084,72242,56149,37524,19539,7357,1849
48369,05000US48369,48,9852,9092,8334,7434,6974,6048,4728,3598,2397,1276,546,134
48371,05000US48371,48,15797,14695,13406,12504,11936,10580,8095,5828,3772,1998,898,262
48373,05000US48373,48,47837,45249,42611,39733,38033,34334,28856,23109,16746,8908,2940,744
48375,05000US48375,48,120899,111091,101038,92504,87537,76310,57922,42202,27731,14411,6152,1938
48377,05000US48377,48,7123,6617,6084,5509,5186,4602,4057,3166,2320,1596,732,115
48379,05000US48379,48,11473,10907,10255,9558,9170,8473,7347,6104,4675,2821,1057,140
48381,05000US48381,48,132475,123821,114383,105908,100527,86951,67602,50788,35147,18914,7894,2073
48383,05000US48383,48,3752,3488,3091,2777,2640,2283,1724,1172,797,350,181,82
48385,05000US48385,48,3389,3161,2968,2847,2705,2440,2188,1928,1694,1117,588,112
48387,05000US48387,48,12275,11757,11210,10299,9812,8804,7631,6207,4734,2903,1236,319
48389,05000US48389,48,15125,14167,13301,12296,11755,10073,7802,5347,3408,1824,831,265
48391,05000US48391,48,7236,6766,6328,5827,5537,4900,4147,3396,2507,1550,676,213
48393,05000US48393,48,885,853,803,694,608,567,484,395,300,200,101,18
48395,05000US48395,48,16890,15911,14746,13510,12827,11401,9649,7793,5494,3200,1289,425
48397,05000US48397,48,93642,87816,80820,72785,67935,60582,49903,35713,22295,11091,4263,1171
48399,05000US48399,48,10310,9737,9106,8320,7825,6968,5921,4762,3528,2127,995,295
48401,05000US48401,48,53595,50428,46723,43431,41344,36574,29459,22466,15507,8610,3736,949
48403,05000US48403,48,10458,10008,9452,8893,8494,7994,7016,6154,4965,3162,1335,360
48405,05000US48405,48,8327,7933,7569,6984,6659,6124,5309,4595,3441,2134,904,227
48407,05000US48407,48,27819,26277,24742,22704,21697,19779,16949,13796,10363,6114,2241,406
48409,05000US48409,48,67046,62099,57212,51953,48848,42736,33813,25485,17407,9623,3864,929
48411,05000US48411,48,5962,5647,5408,4953,4744,4239,3479,2710,2116,1342,596,121
48413,05000US48413,48,3061,2874,2622,2349,2219,2001,1530,1240,896,485,204,57
48415,05000US48415,48,17239,16058,15025,13586,12936,11238,8943,6545,4604,2592,1222,359
48417,05000US48417,48,3311,3104,2856,2689,2527,2245,1865,1568,1115,609,279,68
48419,05000US48419,48,25478,23697,21735,19818,18632,16320,13446,10524,7501,4291,1898,432
48421,05000US48421,48,3058,2868,2692,2484,2348,2092,1745,1302,809,435,204,34
48423,05000US48423,48,225015,209519,194310,178615,169329,146551,116434,89852,62937,35671,15513,3855
48425,05000US48425,48,8743,8239,7859,7088,6728,5972,4952,3996,2833,1575,625,222
48427,05000US48427,48,63894,57434,52008,46152,42715,35345,27032,19413,12424,7133,3132,827
48429,05000US48429,48,9372,8893,8193,7641,7263,6422,5068,4105,3056,1793,818,320
48431,05000US48431,48,1141,1072,963,900,814,782,676,567,362,159,59,18
48433,05000US48433,48,1385,1322,1249,1112,1077,989,883,804,625,373,150,31
48435,05000US48435,48,3865,3612,3313,3058,2911,2659,2084,1598,1225,653,248,107
48437,05000US48437,48,7484,7007,6499,5957,5584,5059,3861,2950,2173,1340,621,214
48439,05000US48439,48,2019977,1875483,1723649,1569502,1479696,1290366,989375,711870,442458,216591,83883,23450
48441,05000US48441,48,136348,126286,117051,107846,102669,83059,63069,48120,33997,19155,8845,2660
48443,05000US48443,48,862,854,797,765,749,717,644,516,398,273,122,43
48445,05000US48445,48,12615,11607,10601,9673,9155,8029,6205,4799,3299,1921,858,216
48447,05000US48447,48,1567,1483,1434,1352,1259,1126,951,834,621,390,183,41
48449,05000US48449,48,32730,30196,27364,24771,23196,19884,15837,11960,7966,4478,1880,498
48451,05000US48451,48,117466,109421,101846,93830,89579,75126,56697,43802,31068,17461,7653,2428
48453,05000US48453,48,1203166,1124415,1048449,975137,933882,819773,578232,388130,235225,110350,39908,11916
48455,05000US48455,48,14569,13897,12944,12086,11619,10680,9336,7910,6094,3878,1706,359
48457,05000US48457,48,21496,20427,19296,18153,17417,15121,12440,10110,7664,4610,1974,506
48459,05000US48459,48,40769,38221,35320,32592,30902,27588,23221,18499,13116,7098,3006,647
48461,05000US48461,48,3634,3293,3054,2737,2578,2311,1893,1437,990,546,239,60
48463,05000US48463,48,27009,25003,22966,20954,19635,16824,13313,10223,7364,4535,1975,345
48465,05000US48465,48,49027,44835,41288,37261,34927,29364,22342,16641,11255,6894,3069,1050
48467,05000US48467,48,54368,51338,47997,44145,41700,37568,31962,25809,18627,10938,4591,971
48469,05000US48469,48,91970,85402,79031,72302,68399,59826,47072,36158,25424,14171,6008,2045
48471,05000US48471,48,71539,68419,65311,62352,60663,46214,36199,26394,16692,8717,3520,1251
48473,05000US48473,48,49987,46616,42812,39607,37801,27604,21770,16736,11227,5757,2060,529
48475,05000US48475,48,11586,10738,9830,8928,8396,7234,5616,4206,2891,1596,702,179
48477,05000US48477,48,34796,32663,30739,28395,27083,23187,19839,16087,12069,7239,3347,1235
48479,05000US48479,48,272053,245507,221645,195669,180718,149553,113100,77528,47130,24386,10053,3131
48481,05000US48481,48,41551,38724,35820,32575,30733,26922,21862,17251,12164,6767,3038,907
48483,05000US48483,48,5482,5100,4662,4270,4058,3712,2929,2327,1744,1015,437,152
48485,05000US48485,48,131818,123201,114637,106653,102067,84203,64470,49435,34512,18676,8573,2607
48487,05000US48487,48,12906,12233,11491,10574,9995,8922,7057,5559,4073,2294,965,198
48489,05000US48489,48,21754,20356,18966,17345,16452,13600,10340,7322,5056,2906,1294,313
48491,05000US48491,48,527057,491752,452390,411737,388150,346522,272887,186949,115269,60686,22566,6328
48493,05000US48493,48,48198,45336,42294,38673,36407,32427,26999,21085,14048,7229,2832,1050
48495,05000US48495,48,7802,7153,6439,5793,5441,4547,3603,2628,1686,889,417,123
48497,05000US48497,48,64639,60337,55957,51393,48496,43243,35223,27462,18291,9502,3505,1001
48499,05000US48499,48,43815,41677,39469,36813,35299,31947,27818,23607,18307,11770,5011,1350
48501,05000US48501,48,8571,7788,6824,6156,5744,5010,3781,2764,1901,971,382,64
48503,05000US48503,48,18114,17021,15858,14537,13728,12441,10369,8380,6115,3585,1668,572
48505,05000US48505,48,14369,12973,11136,10239,9534,8059,6297,4605,3147,1999,922,171
48507,05000US48507,48,12131,11206,10091,9114,8548,7149,5670,4250,2896,1665,711,168
49001,05000US49001,49,6443,5876,5399,4718,4377,3811,3072,2248,1685,912,363,102
49003,05000US49003,49,53001,48517,43164,38676,35921,31183,24777,17922,12395,6615,2958,822
49005,05000US49005,49,122336,111421,100979,90559,84738,61442,44339,30302,20360,10808,4666,1339
49007,05000US49007,49,20356,19028,17472,15936,14925,12987,10589,8111,6010,3291,1389,372
49009,05000US49009,49,612,587,555,505,485,418,371,307,233,100,19,15
49011,05000US49011,49,340621,310560,278523,246656,228931,197451,148883,99901,64266,32621,13253,3265
49013,05000US49013,49,20219,18220,16363,14374,13322,11729,8964,6287,4289,2240,955,238
49015,05000US49015,49,10248,9555,8553,7656,7130,6327,5184,3990,2949,1635,647,162
49017,05000US49017,49,5017,4719,4395,4049,3812,3428,2865,2295,1752,1031,415,147
49019,05000US49019,49,9616,9113,8542,7924,7617,6725,5604,4192,2997,1597,610,214
49021,05000US49021,49,49691,45581,41435,37588,35240,27707,21177,15501,10928,6072,2285,394
49023,05000US49023,49,10948,9987,8782,7796,7140,6135,4855,3358,2279,1262,505,162
49025,05000US49025,49,7350,6934,6479,6019,5641,5117,4298,3543,2732,1644,599,235
49027,05000US49027,49,12733,11720,10636,9429,8771,7766,6458,4947,3659,2045,883,255
49029,05000US49029,49,11391,10401,9372,8047,7328,6353,5271,3765,2481,1287,510,69
49031,05000US49031,49,1904,1809,1731,1542,1462,1364,1205,943,770,479,227,76
49033,05000US49033,49,2350,2175,1882,1647,1496,1348,1075,907,695,440,167,81
49035,05000US49035,49,1120805,1033315,944773,858804,809045,702004,515956,354583,228256,114930,45486,13008
49037,05000US49037,49,15281,14067,12728,11282,10423,8882,7078,5335,3699,2007,851,264
49039,05000US49039,49,29366,27507,25567,23162,21591,17132,13625,9871,6834,3900,1557,314
49041,05000US49041,49,21118,19621,17766,15893,14756,13040,10633,7936,5788,3332,1401,304
49043,05000US49043,49,40511,38413,35580,32096,30208,26844,22142,16713,10472,4487,1311,263
49045,05000US49045,49,65185,59763,53553,47016,43279,37488,29039,18944,11728,5833,2202,442
49047,05000US49047,49,36323,32920,29058,25837,24063,20889,15442,10559,7063,3564,1376,372
49049,05000US49049,49,590440,532520,475264,419662,388583,289433,205255,131690,82812,43689,17893,4184
49051,05000US49051,49,30523,28130,25118,22320,20705,18131,14479,9916,6573,3199,1059,281
49053,05000US49053,49,160537,149275,136559,124294,116857,102484,83488,65377,50493,32828,14661,4088
49055,05000US49055,49,2694,2539,2383,2139,1993,1848,1570,1242,928,536,182,38
49057,05000US49057,49,247731,228212,208445,188019,176462,152599,114559,81105,54130,27885,11295,3543
50001,05000US50001,50,36939,35395,33660,31748,30465,25425,21730,17788,12620,6832,2609,867
50003,05000US50003,50,35920,34274,32395,30333,29000,25587,22240,18791,13698,7906,3480,1131
50005,05000US50005,50,30425,28994,27381,25553,24420,21647,18411,14904,10801,5866,2240,640
50007,05000US50007,50,162052,154365,146580,138091,132584,106268,83718,65124,44100,22828,9489,3255
50009,05000US50009,50,6208,5946,5633,5320,5095,4716,4187,3559,2642,1526,614,167
50011,05000US50011,50,49025,46113,42674,39928,37885,34079,27946,21716,14522,7317,2874,926
50013,05000US50013,50,6965,6674,6322,5982,5730,5220,4504,3761,2678,1349,400,88
50015,05000US50015,50,25268,23938,22466,20891,20015,17651,14507,11232,7785,4077,1613,448
50017,05000US50017,50,28937,27563,26046,24511,23489,21113,18065,14814,10674,5677,2083,547
50019,05000US50019,50,26911,25566,24181,22592,21627,19698,16777,13711,10076,5838,2319,647
50021,05000US50021,50,59273,56671,53971,50767,48678,42983,36734,30663,22274,12283,4874,1538
50023,05000US50023,50,58477,55674,52625,49251,47241,41815,35382,28231,19835,10802,4313,1222
50025,05000US50025,50,43150,41207,38854,36770,35221,31820,27100,22543,16633,9065,3455,1054
50027,05000US50027,50,55427,52921,49989,47090,45181,41673,35580,29494,21692,12184,4931,1158
51001,05000US51001,51,32742,30837,28864,26978,25861,23595,20071,16679,12562,7171,2985,878
51003,05000US51003,51,106355,100664,94591,88463,84621,71888,58143,45987,32711,18447,8103,2843
51005,05000US51005,51,15286,14607,13768,12974,12347,11276,9701,8123,5993,3561,1533,476
51007,05000US51007,51,12854,12110,11315,10619,10077,9030,7723,6469,4493,2425,935,214
51009,05000US51009,51,31882,30176,28549,26622,25560,22594,19023,15651,11179,6384,2735,667
51011,05000US51011,51,15577,14690,13773,12870,12233,11089,9283,7502,5401,3100,1297,362
51013,05000US51013,51,231803,217891,206224,196340,191026,172489,113654,75360,46316,23483,8890,2935
51015,05000US51015,51,74701,71205,67488,62871,60123,54368,45940,37169,26239,14821,6120,1309
51017,05000US51017,51,4393,4226,4030,3837,3680,3380,2751,2293,1633,865,391,98
51019,05000US51019,51,77908,74232,69917,65314,62146,56369,48905,40337,28502,15857,6232,1448
51021,05000US51021,51,6447,6199,5891,5608,5398,4968,4236,3330,2351,1407,561,124
51023,05000US51023,51,33222,31811,30193,28050,26647,24252,21112,17644,12477,7053,2830,733
51025,05000US51025,51,16665,15935,15112,14366,13845,12264,10090,8074,5846,3367,1454,492
51027,05000US51027,51,22138,21233,20135,18944,18159,16652,14059,11493,8120,4562,1825,335
51029,05000US51029,51,17004,16238,15441,14404,13822,12549,10219,8090,5561,3107,1229,246
51031,05000US51031,51,55170,52423,49249,46258,44146,39725,32503,26113,18448,10556,4493,1305
51033,05000US51033,51,30184,28048,26006,24203,23203,20492,16911,12976,8841,4808,1885,529
51035,05000US51035,51,29738,28298,26958,25202,24148,22142,19060,15803,11509,6876,2853,710
51036,05000US51036,51,6995,6715,6463,6107,5896,5422,4746,4065,2898,1602,612,128
51037,05000US51037,51,12095,11380,10783,10026,9496,8496,7442,6112,4458,2604,1122,341
51041,05000US51041,51,339447,319229,296181,272832,257655,227148,187081,141420,92375,47282,17049,5174
51043,05000US51043,51,14365,13695,12777,11998,11342,10203,8941,7441,5170,2889,1221,421
51045,05000US51045,51,5113,4872,4604,4428,4229,3912,3217,2735,1855,1184,526,64
51047,05000US51047,51,50450,47159,43810,39853,37745,33695,27836,21362,14204,7561,2929,709
51049,05000US51049,51,9786,9272,8869,8244,7813,6963,5973,4919,3494,2070,671,211
51051,05000US51051,51,14960,14203,13440,12554,12003,10948,9250,7370,5382,3104,1266,379
51053,05000US51053,51,28308,26838,25148,23549,22512,20176,16864,13265,9057,4706,1863,433
51057,05000US51057,51,11036,10375,9897,9075,8779,7815,6827,5660,4162,2379,938,273
51059,05000US51059,51,1143529,1069499,992825,918518,873026,777876,622383,456408,288617,144212,55310,16308
51061,05000US51061,51,69115,65079,61170,55937,52796,47526,39961,31685,20869,10890,4240,991
51063,05000US51063,51,15666,14933,14276,13138,12530,11510,9955,8158,5831,3407,1386,323
51065,05000US51065,51,26282,25119,23674,21976,20986,19122,16302,12526,8773,4985,2031,356
51067,05000US51067,51,56233,53558,50389,47452,45353,40771,34974,29372,21426,12520,4822,875
51069,05000US51069,51,85153,80029,74514,68916,65369,58549,48524,37714,25180,13804,5765,1671
51071,05000US51071,51,16814,15933,14845,13964,13322,12135,10307,8319,5872,3527,1430,530
51073,05000US51073,51,37161,35210,33309,31097,29675,26934,22507,18345,12765,6788,2833,640
51075,05000US51075,51,22482,21647,20487,19209,18336,16837,14800,12294,8652,4686,1677,377
51077,05000US51077,51,15811,15142,14358,13574,13095,11981,10286,8507,6146,3680,1607,417
51079,05000US51079,51,19410,18300,16724,15614,14737,13495,10928,8588,5759,3135,1160,309
